color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,real_domestic_gross,real_budget
Color,Éric Tessier,9.0,99.0,0.0,6.0,Michel Côté,50.0,unknown,True,Patrick Huard,Sur le seuil ,1003.0,79.0,Jean Pierre Bergeron,0.0,canadian gothic|hospital|murder|paranormal|supernatural,http://www.imdb.com/title/tt0380732/?ref_=fn_tt_tt_1,5.0,French,Canada,unknown,3200000.0,2003.0,16.0,6.6,1.85,39,0.0,5089652.173913043
Color,Alison Maclean,74.0,107.0,7.0,442.0,Samantha Morton,745.0,1282084.0,False,Billy Crudup,Jesus' Son ,6221.0,2125.0,Mark Webber,1.0,hospital|love|mennonite|shower|song,http://www.imdb.com/title/tt0186253/?ref_=fn_tt_tt_1,87.0,English,USA,R,2500000.0,1999.0,631.0,7.0,2.35,500,2252150.618367347,4391581.63265306
Color,Alice Wu,54.0,96.0,13.0,209.0,Ato Essandoh,643.0,1186323.0,False,Joan Chen,Saving Face ,7776.0,1396.0,Jessica Hecht,0.0,chinese|chinese american|lesbian love|mother daughter relationship|surgeon,http://www.imdb.com/title/tt0384504/?ref_=fn_tt_tt_1,84.0,English,USA,R,unknown,2004.0,265.0,7.6,1.85,774,1837921.4270248804,0.0
Color,Sarah Gavron,80.0,101.0,34.0,40.0,Christopher Simpson,56.0,1094998.0,False,Satish Kaushik,Brick Lane ,2560.0,150.0,Tannishtha Chatterjee,1.0,arranged marriage|bangladesh|buckingham palace|september 11 2001|title directed by female,http://www.imdb.com/title/tt0940585/?ref_=fn_tt_tt_1,29.0,English,UK,PG-13,unknown,2007.0,41.0,6.7,2.35,430,1545859.3328027013,0.0
Color,Jake Schreier,252.0,89.0,14.0,215.0,Joshua Ormond,902.0,3325638.0,False,Frank Langella,Robot & Frank ,52509.0,1980.0,Ana Gasteyer,3.0,burglary|dementia|near future|robot|thief,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84.0,English,USA,PG-13,2500000.0,2012.0,291.0,7.1,2.35,13000,4239068.045724191,3186657.752380288
Color,Isabel Coixet,72.0,106.0,148.0,471.0,Julian Richings,900.0,395592.0,False,Sarah Polley,My Life Without Me ,21202.0,2972.0,Amanda Plummer,1.0,cancer|death|doctor|drinking|love,http://www.imdb.com/title/tt0314412/?ref_=fn_tt_tt_1,134.0,English,Spain,R,2000000.0,2003.0,648.0,7.6,1.85,0,629195.5258695652,3181032.6086956523
Color,James Ponsoldt,220.0,95.0,53.0,478.0,Jennifer Jason Leigh,8000.0,6851969.0,False,Shailene Woodley,The Spectacular Now ,105591.0,10040.0,Dayo Okeniyi,1.0,crying man|high school|high school senior|men's clothing store|party,http://www.imdb.com/title/tt1714206/?ref_=fn_tt_tt_1,178.0,English,USA,R,2500000.0,2013.0,1000.0,7.1,2.35,10000,8607867.49355031,3140654.7131015593
Color,Randall Miller,1.0,34.0,19.0,362.0,Elden Henson,882.0,333658.0,False,William Hurt,Marilyn Hotchkiss' Ballroom Dancing and Charm School ,97.0,1967.0,Michael Bower,0.0,student film|wonder years,http://www.imdb.com/title/tt0283465/?ref_=fn_tt_tt_1,2.0,English,USA,unknown,34000.0,1990.0,577.0,7.1,unknown,16,747105.4475133895,76130.60443764346
Color,Larry Charles,197.0,101.0,119.0,0.0,Tal Bachman,334.0,12995673.0,False,Bill Maher,Religulous ,52286.0,338.0,Steve Burg,1.0,catholic|christian|jew|muslim|religion,http://www.imdb.com/title/tt0815241/?ref_=fn_tt_tt_1,345.0,English,USA,R,2500000.0,2008.0,4.0,7.7,1.78,24000,17664633.94293159,3398176.058856588
Color,Joshua Tickell,14.0,112.0,9.0,125.0,Sheryl Crow,860.0,173783.0,False,Larry David,Fuel ,578.0,1252.0,George W. Bush,0.0,alternative energy|energy|fuel|green|oil,http://www.imdb.com/title/tt1294164/?ref_=fn_tt_tt_1,34.0,English,USA,Not Rated,2500000.0,2008.0,130.0,7.6,1.85,588,236218.09201450975,3398176.058856588
Color,Tim Boxell,3.0,100.0,10.0,107.0,Diana Scarwid,655.0,118666.0,False,Bruce McGill,Valley of the Heart's Delight ,91.0,1064.0,Tom Bower,7.0,unknown,http://www.imdb.com/title/tt0472200/?ref_=fn_tt_tt_1,3.0,English,USA,unknown,2500000.0,2006.0,157.0,6.6,1.85,144,172262.8880456349,3629154.2658730154
 Black and White,Rawson Marshall Thurber,191.0,92.0,43.0,936.0,Stephen Root,989.0,114324072.0,False,Gary Cole,Dodgeball: A True Underdog Story ,185345.0,4730.0,Joel David Moore,0.0,dodgeball|gym|las vegas|pirate|ups,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,392.0,English,USA,PG-13,20000000.0,2004.0,939.0,6.7,2.35,0,177117582.27188987,30985177.34250926
Color,Michael D. Sellers,18.0,100.0,0.0,249.0,Carly Schroeder,640.0,71904.0,False,Katharine Ross,Eye of the Dolphin ,806.0,1491.0,George Harris,1.0,dolphin|island|research|tourist|town,http://www.imdb.com/title/tt0465407/?ref_=fn_tt_tt_1,18.0,English,USA,PG-13,2500000.0,2006.0,261.0,5.7,1.85,140,104380.28333333333,3629154.2658730154
Color,Reed Cowan,28.0,80.0,0.0,5.0,Emily Pearson,191.0,99851.0,False,Dustin Lance Black,8: The Mormon Proposition ,1138.0,210.0,Gavin Newsom,0.0,church|marriage|mormon|mormon church|proposition,http://www.imdb.com/title/tt1484522/?ref_=fn_tt_tt_1,30.0,English,USA,R,2500000.0,2010.0,12.0,7.1,1.78,0,134010.96234453534,3355273.4160032277
Color,James Dodson,22.0,106.0,8.0,315.0,Anupam Kher,611.0,115504.0,False,Larry Miller,The Other End of the Line ,4820.0,1739.0,Shriya Saran,2.0,birthday|call center|fiance|hotel|indian,http://www.imdb.com/title/tt1049405/?ref_=fn_tt_tt_1,26.0,English,UK,PG-13,14000000.0,2008.0,397.0,6.2,2.35,0,157001.17100086852,19029785.929596893
Color,Stefan Ruzowitzky,62.0,103.0,24.0,10.0,Rüdiger Vogler,127.0,5725.0,False,Benno Fürmann,Anatomy ,10220.0,163.0,Sebastian Blomberg,0.0,dissection|male pubic hair|medical school|medical student|train,http://www.imdb.com/title/tt0187696/?ref_=fn_tt_tt_1,110.0,German,Germany,R,8400000.0,2000.0,10.0,6.1,2.35,560,9729.67407084785,14275853.658536587
Color,Alex Rivera,47.0,90.0,8.0,35.0,Jacob Vargas,426.0,75727.0,False,Leonor Varela,Sleep Dealer ,5699.0,862.0,Tenoch Huerta,0.0,computer|future|mexican immigrant|network|wilhelm scream,http://www.imdb.com/title/tt0804529/?ref_=fn_tt_tt_1,40.0,Spanish,USA,PG-13,2500000.0,2008.0,399.0,5.9,1.85,0,102933.47136361313,3398176.058856588
Color,James Gunn,238.0,96.0,571.0,370.0,Rainn Wilson,2000.0,322157.0,False,Linda Cardellini,Super ,61787.0,4590.0,Paul T. Taylor,0.0,drug dealer|superhero|tragedy|tragic hero|tragic love,http://www.imdb.com/title/tt1512235/?ref_=fn_tt_tt_1,203.0,English,USA,R,2500000.0,2010.0,973.0,6.8,1.85,19000,432369.92715174076,3355273.4160032277
Color,John Murlowski,2.0,89.0,20.0,555.0,Piper Mackenzie Harris,794.0,unknown,False,Ashley Scott,Christmas Mail ,858.0,2579.0,Lochlyn Munro,2.0,boss|holiday|letter|north pole|santa,http://www.imdb.com/title/tt1663628/?ref_=fn_tt_tt_1,7.0,English,USA,TV-PG,2500000.0,2010.0,607.0,5.8,unknown,190,0.0,3355273.4160032277
Color,Benni Diez,95.0,87.0,2.0,577.0,Cecilia Pillado,968.0,unknown,False,Clifton Collins Jr.,Stung ,3119.0,3157.0,David Masterson,0.0,catering|monster|one word title|party|wasp,http://www.imdb.com/title/tt3300572/?ref_=fn_tt_tt_1,23.0,English,Germany,Not Rated,2500000.0,2015.0,625.0,5.0,2.35,0,0.0,3086856.638975263
Color,Danny Perez,10.0,94.0,0.0,442.0,Emmanuel Kabongo,1000.0,unknown,False,Natasha Lyonne,Antibirth ,63.0,2406.0,Mark Webber,1.0,unknown,http://www.imdb.com/title/tt3333870/?ref_=fn_tt_tt_1,2.0,English,USA,unknown,3500000.0,2016.0,677.0,6.3,unknown,89,0.0,4267760.940305907
Color,Spike Lee,28.0,120.0,0.0,702.0,Harry Lennix,1000.0,5731103.0,False,Bernie Mac,Get on the Bus ,4100.0,5963.0,Andre Braugher,10.0,actor|bus|march|million man march|religion,http://www.imdb.com/title/tt0116404/?ref_=fn_tt_tt_1,35.0,English,USA,R,2400000.0,1996.0,748.0,6.8,1.85,352,10689840.334384957,4476558.317399616
Color,Robby Henson,25.0,101.0,9.0,201.0,Max Ryan,973.0,978908.0,False,Marc Blucas,Thr3e ,4057.0,2306.0,Justine Waddell,0.0,bound with duct tape|flash forward|number|riddle|stalking,http://www.imdb.com/title/tt0486028/?ref_=fn_tt_tt_1,90.0,English,Poland,PG-13,2400000.0,2006.0,872.0,5.1,2.35,250,1421043.2576388887,3483988.0952380947
Color,Mike Judge,121.0,84.0,406.0,233.0,Patrick Fischler,586.0,438653.0,False,Anthony 'Citric' Campos,Idiocracy ,108052.0,1490.0,David Herman,0.0,experiment|future|hibernation|stupidity|top secret,http://www.imdb.com/title/tt0387808/?ref_=fn_tt_tt_1,434.0,English,USA,R,unknown,2006.0,497.0,6.6,1.85,79000,636775.7624751984,0.0
unknown,Zackary Adler,10.0,110.0,0.0,109.0,Kevin Leslie,490.0,unknown,False,Simon Merrells,The Rise of the Krays ,1510.0,881.0,Kris Sommerville,0.0,unknown,http://www.imdb.com/title/tt2945796/?ref_=fn_tt_tt_1,26.0,English,UK,R,2500000.0,2015.0,159.0,5.0,unknown,0,0.0,3086856.638975263
Color,Shane Meadows,172.0,101.0,222.0,698.0,Joseph Gilgun,1000.0,327919.0,False,Stephen Graham,This Is England ,99177.0,3282.0,Jack O'Connell,0.0,england|racism|racist|skinhead|violence,http://www.imdb.com/title/tt0480025/?ref_=fn_tt_tt_1,192.0,English,UK,Unrated,1500000.0,2006.0,788.0,7.7,1.85,11000,476027.4550843254,2177492.5595238092
Color,Dominic Burns,20.0,101.0,15.0,663.0,Sean Pertwee,844.0,unknown,False,Julian Glover,Alien Uprising ,2753.0,3132.0,Bianca Brigitte VanDamme,0.0,acronym in title|period in title|title ends with period,http://www.imdb.com/title/tt2040578/?ref_=fn_tt_tt_1,82.0,English,UK,R,2500000.0,2012.0,722.0,3.1,2.35,0,0.0,3186657.752380288
Color,George Sidney,8.0,101.0,24.0,226.0,Basil Rathbone,675.0,unknown,False,Esther Williams,Bathing Beauty ,1079.0,1627.0,Red Skelton,2.0,college|teacher|theatrical producer|tutu|wedding,http://www.imdb.com/title/tt0036628/?ref_=fn_tt_tt_1,28.0,English,USA,Passed,2361000.0,1944.0,659.0,6.5,1.37,144,0.0,39259003.12499999
Color,Carmen Marron,8.0,105.0,29.0,76.0,Aimee Garcia,847.0,178739.0,False,Jossara Jinaro,Go for It! ,1015.0,1668.0,Rene Rosado,0.0,exclamation point in title|imperative in title|punctuation in title|three word title,http://www.imdb.com/title/tt1307926/?ref_=fn_tt_tt_1,10.0,English,USA,PG-13,2450000.0,2011.0,618.0,3.9,1.85,566,232546.8773534158,3187551.958530979
Color,George Sidney,14.0,108.0,24.0,244.0,Ava Gardner,960.0,unknown,False,Agnes Moorehead,Show Boat ,3538.0,2329.0,Howard Keel,3.0,gambling|interracial marriage|love|miscegenation|showboat,http://www.imdb.com/title/tt0044030/?ref_=fn_tt_tt_1,46.0,English,USA,Approved,2295429.0,1951.0,715.0,7.0,1.33,438,0.0,25837260.538269226
Color,Mario Van Peebles,12.0,95.0,535.0,608.0,Cinda McCain,1000.0,27012.0,False,Tom Skerritt,Redemption Road ,440.0,3586.0,Luke Perry,4.0,death of loved one|loss of father|loss of loved one|musician|singer,http://www.imdb.com/title/tt1470020/?ref_=fn_tt_tt_1,9.0,English,USA,PG-13,unknown,2010.0,646.0,5.9,2.35,279,36253.05820523168,0.0
Color,Jason Stone,48.0,108.0,14.0,826.0,Ellen Burstyn,2000.0,unknown,False,Topher Grace,The Calling ,6025.0,4385.0,Christopher Heyerdahl,2.0,bouquet|house fire|praying|serial killer|tied to a chair,http://www.imdb.com/title/tt1666335/?ref_=fn_tt_tt_1,28.0,English,USA,R,unknown,2014.0,1000.0,5.8,unknown,0,0.0,0.0
Color,Jerry Rees,17.0,90.0,115.0,385.0,Phil Hartman,11000.0,unknown,False,Jon Lovitz,The Brave Little Toaster ,19650.0,12359.0,Mindy Sterling,0.0,journey|obsolescence|radio|toaster|vacuum cleaner,http://www.imdb.com/title/tt0092695/?ref_=fn_tt_tt_1,62.0,English,USA,Not Rated,2300000.0,1987.0,516.0,7.3,unknown,0,0.0,5925233.274647887
Color,James Algar,99.0,120.0,11.0,unknown,Deems Taylor,16.0,76400000.0,False,Leopold Stokowski,Fantasia ,71321.0,16.0,unknown,0.0,apprentice|classical music|disney|mouse|orchestra,http://www.imdb.com/title/tt0032455/?ref_=fn_tt_tt_1,230.0,English,USA,G,2280000.0,1940.0,0.0,7.8,1.37,3000,1597060142.8571427,47660957.142857134
Color,Jaco Booyens,unknown,90.0,37.0,0.0,Sebastian Aguilar,210.0,unknown,False,Nicole Smolen,8 Days ,44.0,210.0,Ivette Alvarez,1.0,unknown,http://www.imdb.com/title/tt3111864/?ref_=fn_tt_tt_1,3.0,English,USA,PG-13,2500000.0,2014.0,0.0,6.9,unknown,224,0.0,3090520.6643687477
Color,Steve Miner,235.0,91.0,49.0,20.0,Dana Kimmell,72.0,36200000.0,False,Richard Brooker,Friday the 13th Part III ,31952.0,174.0,Catherine Parks,0.0,defecation|hockey mask|jason voorhees|lake|serial killer,http://www.imdb.com/title/tt0083972/?ref_=fn_tt_tt_1,372.0,English,USA,R,4000000.0,1982.0,31.0,5.7,2.35,0,109783533.67875646,12130777.202072538
Color,Danny Steinmann,160.0,92.0,13.0,17.0,Melanie Kinnaman,42.0,21300000.0,False,Tiffany Helm,Friday the 13th: A New Beginning ,22521.0,170.0,Dominick Brascia,0.0,jason voorhees|murder|new jersey|nightmare|teenager,http://www.imdb.com/title/tt0089173/?ref_=fn_tt_tt_1,342.0,English,USA,R,2200000.0,1985.0,27.0,4.7,1.85,1000,57932634.758364305,5983652.4163568765
Color,Michael Landon Jr.,18.0,117.0,84.0,275.0,Louise Fletcher,861.0,379643.0,False,Henry Thomas,The Last Sin Eater ,1573.0,2161.0,A.J. Buckley,0.0,1850s|christian film|dark secret|funeral|sin eater,http://www.imdb.com/title/tt0810928/?ref_=fn_tt_tt_1,29.0,English,USA,PG-13,2200000.0,2007.0,425.0,5.9,1.85,285,535959.5859382537,3105841.775205016
Color,Jon Gunn,11.0,120.0,16.0,835.0,Delroy Lindo,2000.0,12985267.0,False,Alexa PenaVega,Do You Believe? ,4977.0,6752.0,Madison Pettis,5.0,belief|faith|pastor|question in title|three word title,http://www.imdb.com/title/tt4056738/?ref_=fn_tt_tt_1,63.0,English,USA,PG-13,2300000.0,2015.0,848.0,5.9,unknown,13000,16033463.05912656,2839908.1078572418
Color,Hayley Cloake,11.0,90.0,0.0,306.0,Kayla Ewell,676.0,unknown,False,Brian Austin Green,Impact Point ,1118.0,1651.0,Linden Ashby,2.0,championship|hit and run|police|police investigation|volleyball,http://www.imdb.com/title/tt1086841/?ref_=fn_tt_tt_1,9.0,English,USA,R,2200000.0,2008.0,399.0,4.3,unknown,77,0.0,2990394.931793797
 Black and White,Tay Garnett,7.0,119.0,10.0,275.0,Greer Garson,509.0,unknown,False,Jessica Tandy,The Valley of Decision ,1314.0,1490.0,Lionel Barrymore,0.0,immigrant|maid|steel mill|strike|union,http://www.imdb.com/title/tt0038213/?ref_=fn_tt_tt_1,29.0,English,USA,Passed,2160000.0,1945.0,284.0,7.5,1.37,68,0.0,35118600.0
Color,Shyam Madiraju,5.0,90.0,0.0,708.0,Ethan Peck,1000.0,unknown,False,Jessica Lowndes,Eden ,1351.0,3799.0,Brad Schmidt,2.0,flare gun|island|plane crash|soccer team|stranded,http://www.imdb.com/title/tt3032282/?ref_=fn_tt_tt_1,4.0,English,Spain,R,unknown,2015.0,800.0,4.8,unknown,452,0.0,0.0
Color,Harmage Singh Kalirai,10.0,90.0,11.0,18.0,Zohra Segal,114.0,unknown,False,Saeed Jaffrey,Chicken Tikka Masala ,480.0,244.0,Shobu Kapoor,3.0,acceptance|coming out to family|gay|large family|wedding,http://www.imdb.com/title/tt0449000/?ref_=fn_tt_tt_1,14.0,English,UK,unknown,1200000.0,2005.0,79.0,5.8,1.85,172,0.0,1798187.4039938552
Color,Rita Merson,5.0,97.0,5.0,782.0,James Wolk,3000.0,unknown,False,Ryan Guzman,Always Woodstock ,485.0,6085.0,Jason Ritter,5.0,claim in title|contraction in title|new york|new york city|woodstock,http://www.imdb.com/title/tt1995477/?ref_=fn_tt_tt_1,6.0,English,USA,unknown,2400000.0,2014.0,938.0,5.3,unknown,107,0.0,2966899.837793998
Color,Jon Knautz,95.0,90.0,10.0,42.0,Daniel Kash,371.0,unknown,True,Rachel Skarsten,Jack Brooks: Monster Slayer ,5187.0,558.0,Stefanie Drummond,2.0,cult film|demon|monster slayer|uncle|vomiting,http://www.imdb.com/title/tt0816539/?ref_=fn_tt_tt_1,46.0,English,Canada,R,2500000.0,2007.0,52.0,6.0,1.85,870,0.0,3529365.653642064
 Black and White,William Wyler,97.0,172.0,355.0,188.0,Teresa Wright,749.0,23650000.0,False,Myrna Loy,The Best Years of Our Lives ,40359.0,1941.0,Dana Andrews,5.0,love|pity|readjusting to civilian life|veteran|world war two veteran,http://www.imdb.com/title/tt0036868/?ref_=fn_tt_tt_1,235.0,English,USA,Not Rated,2100000.0,1946.0,208.0,8.1,1.37,0,354937987.1794871,31516692.307692308
Color,Larry Clark,76.0,115.0,184.0,551.0,Nick Stahl,730.0,510092.0,False,Kelli Garner,Bully ,29424.0,3293.0,Brad Renfro,0.0,cruelty|friend|male frontal nudity|male nudity|pubic hair,http://www.imdb.com/title/tt0242193/?ref_=fn_tt_tt_1,336.0,English,USA,R,unknown,2001.0,648.0,7.0,1.85,0,842919.1093167701,0.0
Color,Petter Næss,67.0,89.0,16.0,14.0,Per Christian Ellefsen,117.0,313436.0,False,Jørgen Langhelle,Elling ,12244.0,155.0,Sven Nordin,0.0,friendship|mental illness|poet|sex obsession|virgin,http://www.imdb.com/title/tt0279064/?ref_=fn_tt_tt_1,95.0,Norwegian,Norway,R,15500000.0,2001.0,21.0,7.6,1.85,0,517948.12298136647,25613509.31677019
Color,Robert Fontaine,4.0,125.0,7.0,17.0,Arturo Castro,128.0,3330.0,False,Michael Derek,Mi America ,22.0,214.0,Brad Lee Wind,0.0,unknown,http://www.imdb.com/title/tt2460506/?ref_=fn_tt_tt_1,1.0,English,USA,R,2100000.0,2015.0,22.0,7.2,2.35,305,4111.69304311505,2592959.5767392213
Color,Jaume Balagueró,252.0,78.0,57.0,7.0,Pablo Rosso,120.0,unknown,False,Manuela Velasco,[Rec] ,131462.0,145.0,Carlos Lasarte,0.0,apartment building|character's point of view camera shot|fire station|subjective camera|television reporter,http://www.imdb.com/title/tt1038988/?ref_=fn_tt_tt_1,374.0,Spanish,Spain,R,1500000.0,2007.0,9.0,7.5,1.85,15000,0.0,2117619.392185238
Color,Patricia Cardoso,unknown,89.0,15.0,650.0,Martha Higareda,919.0,unknown,False,Rosie Perez,Lies in Plain Sight ,544.0,3873.0,Cheyenne Haynes,1.0,unknown,http://www.imdb.com/title/tt1675312/?ref_=fn_tt_tt_1,4.0,English,USA,TV-PG,2100000.0,2010.0,718.0,6.3,1.78,162,0.0,2818429.669442712
Color,Dan Perri,1.0,100.0,0.0,338.0,David Proval,749.0,unknown,False,Travis Myers,Sharkskin ,6.0,1814.0,Carmen Argenziano,0.0,unknown,http://www.imdb.com/title/tt2317796/?ref_=fn_tt_tt_1,1.0,English,USA,unknown,2100000.0,2015.0,354.0,6.7,2.39,14,0.0,2592959.5767392213
Color,Neil Mcenery-West,33.0,77.0,0.0,260.0,Michael Chapman,846.0,unknown,False,Walter Hendrix III,Containment ,1355.0,2044.0,Louise Brealey,0.0,hazmat suit,http://www.imdb.com/title/tt3561236/?ref_=fn_tt_tt_1,21.0,English,UK,unknown,unknown,2015.0,366.0,4.8,unknown,275,0.0,0.0
Color,Anthony O'Brien,19.0,81.0,7.0,106.0,Maria Doyle Kennedy,412.0,unknown,False,James Ransone,The Timber ,1274.0,1020.0,Shaun O'Hagan,1.0,unknown,http://www.imdb.com/title/tt2215673/?ref_=fn_tt_tt_1,17.0,English,USA,unknown,2100000.0,2015.0,308.0,5.5,2.35,380,0.0,2592959.5767392213
Color,Terence Young,167.0,115.0,92.0,177.0,Daniela Bianchi,559.0,24800000.0,True,Robert Shaw,From Russia with Love ,89403.0,1456.0,Lois Maxwell,0.0,assassin|british agent|british secret service|decoder|russian,http://www.imdb.com/title/tt0057076/?ref_=fn_tt_tt_1,358.0,English,UK,Approved,2000000.0,1963.0,201.0,7.5,1.37,0,237184444.4444444,19127777.777777776
Color,Michael Herz,49.0,96.0,6.0,14.0,Jessica Dublin,40.0,792966.0,True,Phoebe Legere,The Toxic Avenger Part II ,4663.0,99.0,Lisa Gaye,2.0,bare breasts|japan|tokyo japan|toxic avenger|troma,http://www.imdb.com/title/tt0098503/?ref_=fn_tt_tt_1,40.0,English,USA,R,2300000.0,1989.0,30.0,5.1,1.33,321,1871495.6833064514,5428278.2258064505
Color,Woody Allen,66.0,89.0,11000.0,45.0,John Beck,11000.0,unknown,False,Woody Allen,Sleeper ,33335.0,11192.0,Mews Small,0.0,frozen|future|health food|leader|police,http://www.imdb.com/title/tt0070707/?ref_=fn_tt_tt_1,128.0,English,USA,PG,2000000.0,1973.0,66.0,7.3,1.85,0,0.0,13182657.657657659
Color,David Robert Mitchell,533.0,100.0,421.0,159.0,Ruby Harris,314.0,14673301.0,False,Maika Monroe,It Follows ,112899.0,1062.0,Jake Weary,0.0,ambiguous ending|being followed|sex scene|supernatural|supernatural being,http://www.imdb.com/title/tt3235888/?ref_=fn_tt_tt_1,631.0,English,USA,R,2000000.0,2014.0,189.0,6.9,2.35,45000,18139255.982001048,2472416.531494999
 Black and White,Woody Allen,50.0,88.0,11000.0,258.0,John Carradine,11000.0,unknown,False,Woody Allen,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask ,31077.0,12034.0,Lynn Redgrave,5.0,aphrodisiac|court jester|jester|queen|written and directed by cast member,http://www.imdb.com/title/tt0068555/?ref_=fn_tt_tt_1,78.0,English,USA,R,2000000.0,1972.0,300.0,6.8,1.85,0,0.0,14002631.578947369
 Black and White,Robert Mulligan,127.0,129.0,89.0,161.0,Brock Peters,3000.0,unknown,False,Robert Duvall,To Kill a Mockingbird ,215086.0,3833.0,William Windom,0.0,1930s|alabama|lawyer|six year old|trial,http://www.imdb.com/title/tt0056592/?ref_=fn_tt_tt_1,471.0,English,USA,Not Rated,2000000.0,1962.0,226.0,8.4,1.85,15000,0.0,19381125.82781457
 Black and White,George Miller,177.0,87.0,750.0,41.0,Bruce Spence,745.0,9003011.0,True,Vernon Wells,Mad Max 2: The Road Warrior ,133966.0,1396.0,Kjell Nilsson,0.0,australian|gasoline|post apocalypse|refinery|warrior,http://www.imdb.com/title/tt0082694/?ref_=fn_tt_tt_1,294.0,English,Australia,R,2000000.0,1981.0,531.0,7.6,2.35,0,28985436.56991199,6439053.905390538
Color,Chia-Liang Liu,77.0,102.0,32.0,75.0,Anita Mui,483.0,11546543.0,True,Andy Lau,The Legend of Drunken Master ,34520.0,768.0,Ho-Sung Pak,1.0,battle|fight|fighting|martial artist|snake,http://www.imdb.com/title/tt0111512/?ref_=fn_tt_tt_1,146.0,Cantonese,Hong Kong,R,2000000.0,1994.0,147.0,7.6,2.35,0,22801305.949156545,3949460.1889338735
 Black and White,Stanley Kubrick,103.0,152.0,0.0,177.0,Shelley Winters,618.0,unknown,False,James Mason,Lolita ,67825.0,1404.0,Lois Maxwell,0.0,lolita|nymphet|older man young girl relationship|professor|writer,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,207.0,English,UK,Not Rated,2000000.0,1962.0,367.0,7.7,1.66,0,0.0,19381125.82781457
Color,Kimberly Peirce,123.0,118.0,108.0,103.0,Brendan Sexton III,173.0,11533945.0,False,Alicia Goranson,Boys Don't Cry ,77551.0,563.0,Jeannetta Arnette,0.0,drinking|female dressed as male|love|nebraska|transgender,http://www.imdb.com/title/tt0171804/?ref_=fn_tt_tt_1,434.0,English,USA,R,2000000.0,1999.0,148.0,7.6,1.85,0,20260904.405612245,3513265.306122449
Color,Chris Kentis,218.0,86.0,9.0,32.0,Julia Taylor Ross,120.0,12555230.0,False,Eric Sheffer Stevens,Silent House ,18566.0,218.0,Adam Trese,0.0,bound and gagged|girl|haunted house|hearing noises|uninterrupted shot,http://www.imdb.com/title/tt1767382/?ref_=fn_tt_tt_1,154.0,English,France,R,2000000.0,2011.0,44.0,5.3,1.85,0,16334876.725023227,2602083.231453861
Color,Florian Henckel von Donnersmarck,215.0,137.0,207.0,155.0,Ulrich Mühe,380.0,11284657.0,False,Sebastian Koch,The Lives of Others ,259379.0,927.0,Martina Gedeck,3.0,east germany|police|secret police|stasi|writer,http://www.imdb.com/title/tt0405094/?ref_=fn_tt_tt_1,407.0,German,Germany,R,2000000.0,2006.0,284.0,8.5,2.35,39000,16381504.436185515,2903323.412698413
