,UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw_H2,Raw_Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire_Alarm
34101,1654770450,0.7885272252360858,52.1,368.0,400.0,13050.0,19893,939.278,0.4,0.42,2.76,0.43,0.01,9107,1
34102,1654770451,0.7885272252360858,51.95,362.0,400.0,13054.0,19898,939.285,0.39,0.4,2.67,0.416,0.009,9108,1
34103,1654770452,0.7902853124372111,51.76,365.0,400.0,13051.0,19905,939.277,0.36,0.38,2.49,0.3879999999999999,0.009,9109,1
34104,1654770453,0.790787623066104,51.68,366.0,400.0,13054.0,19895,939.27,0.36,0.37,2.45,0.382,0.009,9110,1
34105,1654770454,0.791289933694997,51.62,357.0,400.0,13058.0,19909,939.269,0.34,0.36,2.37,0.37,0.008,9111,1
34106,1654770455,0.7917922443238898,51.52,355.0,400.0,13052.0,19896,939.272,0.34,0.35,2.33,0.364,0.008,9112,1
34107,1654770456,0.7920433996383363,51.44,362.0,400.0,13058.0,19905,939.268,0.33,0.34,2.26,0.352,0.008,9113,1
34108,1654770457,0.7925457102672291,51.36,362.0,400.0,13054.0,19910,939.257,0.34,0.35,2.33,0.363,0.008,9114,1
34109,1654770458,0.7927968655816755,51.29,359.0,400.0,13055.0,19904,939.276,0.36,0.37,2.45,0.382,0.009,9115,1
34110,1654770459,0.7930480208961221,51.22,371.0,400.0,13052.0,19899,939.275,0.36,0.37,2.46,0.3829999999999999,0.009,9116,1
34111,1654770460,0.793550331525015,51.22,360.0,400.0,13060.0,19907,939.278,0.35,0.36,2.4,0.375,0.008,9117,1
34112,1654770461,0.7938014868394614,51.13,374.0,400.0,13053.0,19894,939.291,0.33,0.35,2.29,0.358,0.008,9118,1
34113,1654770462,0.7945549527828009,51.09,365.0,400.0,13046.0,19891,939.285,0.33,0.34,2.24,0.349,0.008,9119,1
34114,1654770463,0.7948061080972473,51.06,354.0,400.0,13057.0,19906,939.289,0.32,0.34,2.23,0.347,0.008,9120,1
34115,1654770464,0.7654209363070121,50.94,382.0,400.0,13036.0,19872,939.281,0.31,0.32,2.14,0.3339999999999999,0.008,9121,1
34116,1654770465,0.7551235684147075,51.5,382.0,400.0,13030.0,19874,939.277,0.3,0.31,2.08,0.325,0.0069999999999999,9122,1
34117,1654770466,0.7506027727546714,52.18,383.0,400.0,13042.0,19884,939.271,0.29,0.31,2.03,0.316,0.0069999999999999,9123,1
34118,1654770467,0.7470865983524211,52.92,388.0,400.0,13036.0,19885,939.268,0.29,0.31,2.03,0.316,0.0069999999999999,9124,1
34119,1654770468,0.7445750452079565,53.55,387.0,400.0,13037.0,19878,939.268,0.29,0.31,2.02,0.316,0.0069999999999999,9125,1
34120,1654770469,0.7425658026923849,54.15,393.0,400.0,13038.0,19879,939.271,0.29,0.3,2.02,0.314,0.0069999999999999,9126,1
34121,1654770470,0.7413100261201526,54.64,377.0,400.0,13042.0,19879,939.261,0.29,0.3,2.0,0.312,0.0069999999999999,9127,1
34122,1654770471,0.7400542495479203,55.06,377.0,400.0,13037.0,19868,939.266,0.29,0.3,1.99,0.31,0.0069999999999999,9128,1
34124,1654770473,0.7375426964034558,55.73,376.0,400.0,13043.0,19884,939.261,0.31,0.33,2.17,0.3379999999999999,0.008,9130,1
34125,1654770474,0.7350311432589913,56.43,371.0,400.0,13045.0,19887,939.267,0.35,0.36,2.38,0.371,0.008,9131,1
34126,1654770475,0.7340265220012054,56.64,381.0,400.0,13043.0,19885,939.266,0.37,0.38,2.53,0.395,0.009,9132,1
34127,1654770476,0.7335242113723126,56.83,382.0,400.0,13046.0,19883,939.264,0.42,0.44,2.89,0.451,0.01,9133,1
34128,1654770477,0.7317661241711874,56.96,382.0,400.0,13045.0,19881,939.264,0.49,0.51,3.39,0.528,0.012,9134,1
34129,1654770478,0.7317661241711874,57.15,375.0,400.0,13038.0,19880,939.262,0.51,0.53,3.52,0.5489999999999999,0.012,9135,1
34130,1654770479,0.7312638135422944,57.27,378.0,400.0,13048.0,19885,939.261,0.53,0.55,3.62,0.564,0.013,9136,1
34131,1654770480,0.7307615029134016,57.38,387.0,400.0,13043.0,19879,939.263,0.52,0.54,3.6,0.562,0.013,9137,1
34132,1654770481,0.7305103475989552,57.47,386.0,400.0,13047.0,19882,939.279,0.52,0.54,3.58,0.5579999999999999,0.013,9138,1
34133,1654770482,0.7297568816556157,57.57,376.0,400.0,13040.0,19885,939.28,0.52,0.54,3.56,0.556,0.013,9139,1
34134,1654770483,0.7292545710267229,57.7,381.0,400.0,13045.0,19886,939.281,0.5,0.52,3.44,0.537,0.012,9140,1
34135,1654770484,0.7287522603978299,57.75,361.0,400.0,13056.0,19887,939.279,0.49,0.51,3.35,0.522,0.012,9141,1
34136,1654770485,0.728249949768937,57.83,369.0,400.0,13052.0,19884,939.273,0.47,0.49,3.24,0.505,0.011,9142,1
34137,1654770486,0.728249949768937,57.91,379.0,400.0,13043.0,19888,939.269,0.43,0.45,2.99,0.466,0.011,9143,1
34138,1654770487,0.7274964838255976,57.97,379.0,400.0,13041.0,19872,939.277,0.43,0.45,2.96,0.461,0.01,9144,1
34139,1654770488,0.7264918625678118,58.09,374.0,400.0,13046.0,19887,939.273,0.41,0.43,2.83,0.441,0.01,9145,1
34140,1654770489,0.7264918625678118,58.11,377.0,400.0,13048.0,19891,939.262,0.39,0.4,2.68,0.418,0.009,9146,1
34141,1654770490,0.7257383966244724,58.21,374.0,400.0,13044.0,19882,939.255,0.38,0.39,2.59,0.4039999999999999,0.009,9147,1
34142,1654770491,0.7704440425959411,57.16,350.0,400.0,13060.0,19908,939.25,0.33,0.34,2.25,0.351,0.008,9148,1
34143,1654770492,0.7729555957404057,56.3,348.0,400.0,13063.0,19914,939.253,0.31,0.32,2.13,0.3329999999999999,0.008,9149,1
34144,1654770493,0.7757183041993168,55.61,355.0,400.0,13058.0,19905,939.261,0.3,0.31,2.08,0.325,0.0069999999999999,9150,1
34145,1654770494,0.7774763914004419,54.93,360.0,400.0,13064.0,19914,939.258,0.32,0.33,2.19,0.341,0.008,9151,1
34146,1654770495,0.7797367892304601,54.42,360.0,400.0,13058.0,19905,939.267,0.32,0.33,2.22,0.345,0.008,9152,1
34147,1654770496,0.7832529636327104,53.31,371.0,400.0,13051.0,19890,939.275,0.35,0.36,2.4,0.374,0.008,9153,1
34148,1654770497,0.7852622061482819,53.04,369.0,400.0,13048.0,19896,939.278,0.35,0.36,2.38,0.371,0.008,9154,1
34149,1654770498,0.7860156720916214,52.6,371.0,400.0,13048.0,19888,939.269,0.35,0.36,2.41,0.376,0.008,9155,1
34150,1654770499,0.7860156720916214,52.47,366.0,400.0,13053.0,19898,939.271,0.34,0.35,2.35,0.366,0.008,9156,1
34151,1654770500,0.7885272252360858,52.19,368.0,400.0,13055.0,19900,939.264,0.31,0.32,2.14,0.3339999999999999,0.008,9157,1
34152,1654770501,0.7887783805505324,52.06,379.0,400.0,13049.0,19892,939.262,0.31,0.32,2.11,0.3289999999999999,0.0069999999999999,9158,1
34154,1654770503,0.7900341571227647,51.86,374.0,400.0,13051.0,19889,939.254,0.31,0.32,2.15,0.335,0.008,9160,1
34155,1654770504,0.7910387783805504,51.74,371.0,400.0,13053.0,19889,939.261,0.3,0.32,2.09,0.326,0.0069999999999999,9161,1
34156,1654770505,0.7910387783805504,51.69,362.0,400.0,13051.0,19889,939.258,0.3,0.32,2.09,0.326,0.0069999999999999,9162,1
34157,1654770506,0.790787623066104,51.57,371.0,400.0,13051.0,19888,939.252,0.31,0.32,2.12,0.331,0.0069999999999999,9163,1
34158,1654770507,0.7925457102672291,51.53,375.0,400.0,13049.0,19888,939.262,0.32,0.33,2.2,0.3429999999999999,0.008,9164,1
34159,1654770508,0.7925457102672291,51.47,370.0,400.0,13047.0,19888,939.253,0.33,0.34,2.25,0.351,0.008,9165,1
34160,1654770509,0.7927968655816755,51.35,374.0,400.0,13047.0,19891,939.258,0.38,0.4,2.65,0.413,0.009,9166,1
34161,1654770510,0.7938014868394614,51.33,372.0,400.0,13052.0,19892,939.26,0.41,0.42,2.79,0.436,0.01,9167,1
34162,1654770511,0.7938014868394614,51.23,362.0,400.0,13050.0,19897,939.265,0.42,0.44,2.88,0.449,0.01,9168,1
34163,1654770512,0.7938014868394614,51.18,370.0,400.0,13048.0,19889,939.264,0.43,0.44,2.93,0.457,0.01,9169,1
34164,1654770513,0.7945549527828009,51.15,381.0,400.0,13049.0,19892,939.253,0.43,0.45,2.95,0.461,0.01,9170,1
34165,1654770514,0.7654209363070121,51.04,386.0,400.0,13033.0,19876,939.249,0.44,0.46,3.05,0.476,0.011,9171,1
34166,1654770515,0.7551235684147075,51.59,388.0,400.0,13032.0,19870,939.255,0.45,0.46,3.07,0.478,0.011,9172,1
34167,1654770516,0.7503516174402249,52.31,391.0,400.0,13029.0,19876,939.264,0.44,0.45,3.0,0.4679999999999999,0.011,9173,1
34168,1654770517,0.7465842877235281,53.04,389.0,400.0,13033.0,19873,939.265,0.43,0.44,2.93,0.457,0.01,9174,1
34169,1654770518,0.7445750452079565,53.68,380.0,400.0,13037.0,19877,939.27,0.41,0.43,2.85,0.444,0.01,9175,1
34170,1654770519,0.7425658026923849,54.24,390.0,400.0,13034.0,19877,939.268,0.38,0.4,2.65,0.413,0.009,9176,1
34171,1654770520,0.7410588708057062,54.75,390.0,400.0,13042.0,19878,939.269,0.38,0.39,2.59,0.4029999999999999,0.009,9177,1
34172,1654770521,0.7385473176612416,55.2,377.0,400.0,13039.0,19882,939.267,0.35,0.37,2.43,0.3779999999999999,0.009,9178,1
34173,1654770522,0.7377938517179022,55.54,385.0,400.0,13043.0,19885,939.268,0.36,0.38,2.48,0.387,0.009,9179,1
34174,1654770523,0.7375426964034558,55.88,386.0,400.0,13040.0,19874,939.272,0.36,0.38,2.5,0.39,0.009,9180,1
34175,1654770524,0.73653807514567,56.16,376.0,400.0,13042.0,19884,939.266,0.36,0.37,2.47,0.385,0.009,9181,1
34176,1654770525,0.7350311432589913,56.44,381.0,400.0,13042.0,19884,939.264,0.34,0.36,2.36,0.368,0.008,9182,1
34177,1654770526,0.7340265220012054,56.64,384.0,400.0,13039.0,19888,939.264,0.33,0.34,2.28,0.356,0.008,9183,1
34178,1654770527,0.7332730560578661,56.81,384.0,400.0,13035.0,19874,939.267,0.31,0.32,2.11,0.3289999999999999,0.0069999999999999,9184,1
34179,1654770528,0.7332730560578661,56.97,367.0,400.0,13044.0,19886,939.262,0.29,0.3,2.01,0.314,0.0069999999999999,9185,1
34180,1654770529,0.7322684348000803,57.16,377.0,400.0,13038.0,19871,939.262,0.28,0.29,1.91,0.298,0.0069999999999999,9186,1
34181,1654770530,0.7315149688567408,57.3,382.0,400.0,13043.0,19880,939.267,0.27,0.28,1.85,0.288,0.0069999999999999,9187,1
34183,1654770532,0.7305103475989552,57.53,383.0,400.0,13036.0,19878,939.272,0.27,0.29,1.89,0.295,0.0069999999999999,9189,1
34184,1654770533,0.7297568816556157,57.62,373.0,400.0,13044.0,19885,939.287,0.28,0.29,1.9,0.297,0.0069999999999999,9190,1
34185,1654770534,0.7292545710267229,57.71,371.0,400.0,13041.0,19887,939.273,0.29,0.3,1.98,0.309,0.0069999999999999,9191,1
34186,1654770535,0.7290034157122764,57.81,373.0,400.0,13039.0,19885,939.268,0.32,0.33,2.19,0.341,0.008,9192,1
34187,1654770536,0.728249949768937,57.92,374.0,400.0,13037.0,19880,939.264,0.33,0.34,2.25,0.351,0.008,9193,1
34188,1654770537,0.7279987944544906,58.03,383.0,400.0,13042.0,19880,939.274,0.41,0.42,2.8,0.436,0.01,9194,1
34189,1654770538,0.7267430178822583,58.21,373.0,400.0,13048.0,19886,939.259,0.47,0.49,3.24,0.505,0.011,9195,1
34190,1654770539,0.7272453285111512,58.22,377.0,400.0,13041.0,19882,939.257,0.48,0.5,3.32,0.518,0.012,9196,1
34191,1654770540,0.7264918625678118,58.27,381.0,400.0,13041.0,19874,939.268,0.49,0.51,3.35,0.523,0.012,9197,1
34192,1654770541,0.7262407072533654,58.35,381.0,400.0,13038.0,19891,939.256,0.5,0.52,3.45,0.5379999999999999,0.012,9198,1
34193,1654770542,0.758137432188065,58.46,352.0,400.0,13056.0,19911,939.248,0.5,0.52,3.46,0.539,0.012,9199,1
34194,1654770543,0.766425557564798,57.9,358.0,400.0,13057.0,19909,939.252,0.5,0.52,3.47,0.542,0.012,9200,1
34195,1654770544,0.7711975085392806,57.04,362.0,400.0,13062.0,19898,939.256,0.51,0.53,3.53,0.55,0.012,9201,1
34196,1654770545,0.7739602169981916,56.23,359.0,400.0,13051.0,19906,939.252,0.51,0.53,3.5,0.546,0.012,9202,1
34197,1654770546,0.7764717701426562,55.54,367.0,400.0,13053.0,19901,939.25,0.5,0.52,3.45,0.537,0.012,9203,1
34198,1654770547,0.779234478601567,54.45,362.0,400.0,13054.0,19896,939.227,0.47,0.49,3.25,0.507,0.011,9204,1
34199,1654770548,0.7799879445449065,54.05,368.0,400.0,13052.0,19893,939.224,0.48,0.5,3.3,0.514,0.012,9205,1
34200,1654770549,0.781997187060478,53.72,388.0,400.0,12985.0,19869,939.21,0.49,0.51,3.39,0.528,0.012,9206,1
34201,1654770550,0.7842575848904962,54.03,408.0,400.0,12954.0,19856,939.209,0.54,0.56,3.71,0.578,0.013,9207,1
34202,1654770551,0.7860156720916214,54.33,414.0,417.0,12946.0,19856,939.212,0.93,0.97,6.43,1.003,0.023,9208,1
34203,1654770552,0.7875226039783001,54.67,402.0,416.0,12943.0,19853,939.215,1.16,1.2,7.95,1.24,0.0279999999999999,9209,1
34204,1654770553,0.7887783805505324,55.09,406.0,427.0,12927.0,19843,939.21,1.41,1.47,9.71,1.514,0.034,9210,1
34205,1654770554,0.7900341571227647,55.53,419.0,442.0,12924.0,19854,939.202,1.47,1.53,10.14,1.581,0.036,9211,1
34206,1654770555,0.7902853124372111,56.1,423.0,471.0,12912.0,19844,939.211,1.55,1.61,10.68,1.665,0.038,9212,1
38495,1654774844,0.9131002612015269,53.36,1023.0,490.0,12863.0,19468,938.852,1.86,1.93,12.8,1.997,0.045,13501,1
38496,1654774845,0.9221418525215992,52.59,1044.0,487.0,12860.0,19472,938.861,1.86,1.93,12.77,1.992,0.045,13502,1
38497,1654774846,0.9269138034960818,51.69,1019.0,478.0,12858.0,19466,938.853,1.86,1.93,12.79,1.995,0.045,13503,1
38555,1654774904,0.9131002612015269,53.4,1025.0,485.0,12864.0,19466,938.878,1.98,2.06,13.66,2.13,0.048,13561,1
38557,1654774906,0.9261603375527425,51.68,1090.0,493.0,12854.0,19456,938.867,1.96,2.04,13.52,2.108,0.048,13563,1
38559,1654774908,0.9316857544705646,50.19,1050.0,492.0,12850.0,19462,938.863,1.93,2.0,13.27,2.069,0.047,13565,1
38560,1654774909,0.9334438416716897,49.65,1084.0,494.0,12852.0,19457,938.862,1.91,1.98,13.12,2.046,0.046,13566,1
38572,1654774921,0.9454992967651195,47.43,1069.0,493.0,12850.0,19461,938.893,2.04,2.12,14.03,2.187,0.049,13578,1
38615,1654774964,0.912597950572634,53.44,1048.0,479.0,12855.0,19470,938.864,1.66,1.73,11.46,1.787,0.04,13621,1
38616,1654774965,0.9221418525215992,52.65,1021.0,483.0,12862.0,19471,938.883,1.63,1.7,11.23,1.7519999999999998,0.04,13622,1
38617,1654774966,0.9261603375527425,51.67,1023.0,479.0,12853.0,19460,938.876,1.62,1.69,11.18,1.744,0.039,13623,1
38618,1654774967,0.9289230460116535,50.89,1034.0,483.0,12860.0,19470,938.885,1.63,1.69,11.23,1.751,0.04,13624,1
38619,1654774968,0.9314345991561179,50.24,1042.0,494.0,12855.0,19469,938.878,1.67,1.74,11.5,1.794,0.0409999999999999,13625,1
38630,1654774979,0.9437412095639943,47.58,1040.0,487.0,12852.0,19468,938.877,1.86,1.93,12.81,1.997,0.045,13636,1
38632,1654774981,0.9442435201928872,47.43,1053.0,494.0,12855.0,19463,938.867,1.81,1.88,12.43,1.938,0.044,13638,1
38676,1654775025,0.9221418525215992,52.66,1084.0,494.0,12857.0,19461,938.869,2.26,2.35,15.54,2.423,0.055,13682,1
38677,1654775026,0.9264114928671889,51.7,1073.0,493.0,12862.0,19471,938.874,2.24,2.33,15.45,2.4090000000000003,0.054,13683,1
38678,1654775027,0.9289230460116535,50.9,1069.0,490.0,12850.0,19465,938.887,2.22,2.31,15.29,2.384,0.054,13684,1
38679,1654775028,0.9314345991561179,50.22,1080.0,488.0,12855.0,19464,938.881,2.17,2.25,14.91,2.325,0.053,13685,1
38690,1654775039,0.9434900542495479,47.64,1117.0,495.0,12851.0,19446,938.891,2.1,2.18,14.46,2.255,0.051,13696,1
38703,1654775052,0.9495177817962626,46.91,1128.0,495.0,12847.0,19456,938.884,2.13,2.21,14.64,2.282,0.052,13709,1
38735,1654775084,0.9133514165159733,53.38,1082.0,483.0,12855.0,19453,938.869,1.95,2.03,13.43,2.095,0.047,13741,1
38736,1654775085,0.9218906972071528,52.59,1069.0,474.0,12856.0,19464,938.886,1.87,1.94,12.86,2.006,0.045,13742,1
38737,1654775086,0.9264114928671889,51.66,1046.0,480.0,12861.0,19465,938.889,1.84,1.91,12.64,1.972,0.045,13743,1
38740,1654775089,0.9334438416716897,49.65,1097.0,495.0,12851.0,19452,938.876,1.78,1.85,12.26,1.912,0.043,13746,1
38743,1654775092,0.9384669479606187,48.53,1097.0,495.0,12850.0,19446,938.868,1.76,1.83,12.14,1.893,0.043,13749,1
38762,1654775111,0.9492666264818161,46.91,1159.0,494.0,12852.0,19442,938.877,1.83,1.91,12.63,1.969,0.044,13768,1
38764,1654775113,0.9505224030540484,46.83,1117.0,494.0,12849.0,19442,938.893,1.94,2.01,13.33,2.0780000000000003,0.047,13770,1
38790,1654775139,0.8839662447257381,53.17,1084.0,486.0,12851.0,19458,938.909,2.04,2.12,14.07,2.194,0.05,13796,1
38791,1654775140,0.8832127787823989,53.26,1074.0,495.0,12851.0,19465,938.914,1.96,2.04,13.49,2.104,0.048,13797,1
38795,1654775144,0.9131002612015269,53.4,1011.0,476.0,12863.0,19464,938.908,2.06,2.14,14.18,2.211,0.05,13801,1
38796,1654775145,0.9218906972071528,52.65,1019.0,474.0,12861.0,19471,938.904,2.07,2.15,14.24,2.221,0.05,13802,1
38797,1654775146,0.9269138034960818,51.68,1011.0,478.0,12864.0,19470,938.895,2.08,2.16,14.32,2.232,0.05,13803,1
38798,1654775147,0.9296765119549928,50.86,1078.0,485.0,12857.0,19469,938.897,2.09,2.17,14.38,2.242,0.051,13804,1
38799,1654775148,0.9321880650994574,50.2,1061.0,485.0,12856.0,19463,938.904,2.1,2.18,14.44,2.252,0.051,13805,1
38801,1654775150,0.9352019288728148,49.2,1080.0,491.0,12848.0,19457,938.903,2.06,2.14,14.2,2.214,0.05,13807,1
38821,1654775170,0.9492666264818161,46.99,1138.0,493.0,12847.0,19442,938.895,2.0,2.07,13.74,2.143,0.048,13827,1
38855,1654775204,0.9131002612015269,53.41,1090.0,487.0,12862.0,19461,938.902,2.12,2.21,14.62,2.28,0.051,13861,1
38856,1654775205,0.9221418525215992,52.67,1097.0,493.0,12855.0,19460,938.905,2.13,2.21,14.66,2.287,0.052,13862,1
38857,1654775206,0.9269138034960818,51.66,1076.0,481.0,12862.0,19468,938.912,2.13,2.21,14.67,2.287,0.052,13863,1
38858,1654775207,0.9294253566405464,50.84,1073.0,483.0,12855.0,19448,938.916,2.15,2.23,14.78,2.3040000000000003,0.052,13864,1
38861,1654775210,0.9352019288728148,49.22,1103.0,491.0,12857.0,19455,938.911,2.11,2.2,14.54,2.268,0.051,13867,1
38862,1654775211,0.9367088607594936,48.87,1111.0,495.0,12851.0,19455,938.914,2.1,2.18,14.46,2.254,0.051,13868,1
38863,1654775212,0.9377134820172794,48.61,1138.0,490.0,12853.0,19452,938.92,2.05,2.13,14.12,2.202,0.05,13869,1
38867,1654775216,0.9417319670484225,47.88,1094.0,493.0,12850.0,19448,938.919,2.02,2.1,13.94,2.173,0.049,13873,1
38869,1654775218,0.9434900542495479,47.7,1117.0,491.0,12850.0,19447,938.932,2.06,2.14,14.17,2.209,0.05,13875,1
38871,1654775220,0.94474583082178,47.53,1126.0,490.0,12853.0,19443,938.931,2.09,2.17,14.38,2.242,0.051,13877,1
38877,1654775226,0.9480108499095841,47.14,1153.0,490.0,12847.0,19440,938.896,2.09,2.17,14.36,2.239,0.051,13883,1
38880,1654775229,0.9487643158529233,47.01,1126.0,488.0,12847.0,19446,938.907,2.04,2.12,14.03,2.187,0.049,13886,1
38882,1654775231,0.9492666264818161,46.94,1130.0,493.0,12853.0,19452,938.925,2.05,2.13,14.14,2.205,0.05,13888,1
38915,1654775264,0.9133514165159733,53.38,1036.0,469.0,12864.0,19470,938.918,2.24,2.33,15.41,2.404,0.054,13921,1
38916,1654775265,0.9221418525215992,52.62,1063.0,481.0,12859.0,19458,938.921,2.16,2.25,14.87,2.32,0.052,13922,1
38917,1654775266,0.9269138034960818,51.71,1042.0,471.0,12861.0,19472,938.917,2.12,2.21,14.62,2.279,0.051,13923,1
38918,1654775267,0.9296765119549928,50.85,1042.0,470.0,12861.0,19465,938.918,2.06,2.14,14.21,2.215,0.05,13924,1
38919,1654775268,0.9316857544705646,50.22,1101.0,485.0,12855.0,19452,938.934,2.04,2.12,14.05,2.191,0.049,13925,1
38920,1654775269,0.9339461523005825,49.67,1097.0,488.0,12853.0,19449,938.928,1.99,2.06,13.66,2.131,0.048,13926,1
38921,1654775270,0.9349507735583684,49.24,1105.0,484.0,12857.0,19452,938.912,1.96,2.04,13.5,2.105,0.048,13927,1
38922,1654775271,0.9367088607594936,48.88,1130.0,485.0,12853.0,19447,938.915,1.93,2.01,13.31,2.076,0.047,13928,1
38923,1654775272,0.9377134820172794,48.59,1113.0,487.0,12852.0,19451,938.913,1.92,2.0,13.22,2.062,0.047,13929,1
38925,1654775274,0.9402250351617438,48.19,1097.0,484.0,12853.0,19451,938.91,1.84,1.91,12.67,1.976,0.045,13931,1
38926,1654775275,0.9409785011050833,48.02,1109.0,491.0,12853.0,19455,938.915,1.78,1.85,12.27,1.913,0.043,13932,1
38927,1654775276,0.9419831223628692,47.89,1111.0,490.0,12857.0,19454,938.91,1.78,1.85,12.23,1.906,0.043,13933,1
38928,1654775277,0.9427365883062084,47.76,1111.0,493.0,12853.0,19454,938.914,1.76,1.83,12.1,1.887,0.043,13934,1
38929,1654775278,0.9432388989351013,47.65,1124.0,483.0,12848.0,19447,938.923,1.78,1.85,12.23,1.908,0.043,13935,1
38931,1654775280,0.9444946755073336,47.54,1143.0,490.0,12860.0,19455,938.912,1.88,1.95,12.94,2.018,0.046,13937,1
38932,1654775281,0.9444946755073336,47.42,1118.0,492.0,12853.0,19452,938.922,1.92,2.0,13.23,2.063,0.047,13938,1
38934,1654775283,0.9460016073940123,47.3,1094.0,490.0,12857.0,19458,938.932,2.01,2.08,13.81,2.153,0.049,13940,1
38935,1654775284,0.9462527627084587,47.27,1073.0,479.0,12855.0,19455,938.939,2.01,2.08,13.8,2.153,0.049,13941,1
38936,1654775285,0.9467550733373518,47.26,1103.0,479.0,12850.0,19458,938.935,2.01,2.09,13.82,2.156,0.049,13942,1
38937,1654775286,0.9467550733373518,47.18,1130.0,495.0,12851.0,19450,938.943,2.01,2.08,13.8,2.152,0.049,13943,1
38938,1654775287,0.9477596945951374,47.17,1061.0,474.0,12859.0,19466,938.933,2.03,2.11,13.97,2.178,0.049,13944,1
38939,1654775288,0.9480108499095841,47.11,1088.0,485.0,12862.0,19457,938.936,2.04,2.12,14.07,2.194,0.05,13945,1
38940,1654775289,0.9485131605384769,47.1,1111.0,481.0,12853.0,19467,938.937,2.06,2.14,14.17,2.21,0.05,13946,1
38941,1654775290,0.9485131605384769,47.07,1105.0,494.0,12857.0,19457,938.936,2.07,2.15,14.26,2.224,0.05,13947,1
38942,1654775291,0.9487643158529233,46.98,1124.0,493.0,12855.0,19452,938.944,2.08,2.16,14.31,2.232,0.05,13948,1
38943,1654775292,0.9487643158529233,46.98,1109.0,484.0,12854.0,19456,938.931,2.08,2.16,14.32,2.233,0.05,13949,1
38944,1654775293,0.9497689371107092,46.93,1096.0,479.0,12854.0,19457,938.933,2.08,2.16,14.29,2.228,0.05,13950,1
38963,1654775312,0.8867289531846492,52.84,1080.0,490.0,12857.0,19459,938.92,1.99,2.07,13.7,2.136,0.048,13969,1
38969,1654775318,0.8834639340968453,53.22,1107.0,493.0,12850.0,19457,938.929,1.83,1.9,12.6,1.964,0.044,13975,1
38971,1654775320,0.882208157524613,53.35,1101.0,488.0,12857.0,19454,938.904,1.75,1.82,12.07,1.883,0.043,13977,1
38974,1654775323,0.8814546915812738,53.44,1107.0,487.0,12858.0,19462,938.913,1.7,1.76,11.68,1.821,0.0409999999999999,13980,1
38975,1654775324,0.912597950572634,53.49,992.0,454.0,12873.0,19487,938.917,1.74,1.8,11.95,1.864,0.042,13981,1
38976,1654775325,0.9211372312638133,52.74,1015.0,462.0,12871.0,19481,938.915,1.75,1.82,12.04,1.878,0.042,13982,1
38977,1654775326,0.9256580269238495,51.78,1028.0,470.0,12864.0,19475,938.916,1.77,1.84,12.18,1.899,0.043,13983,1
38978,1654775327,0.9286718906972071,50.97,1019.0,468.0,12866.0,19471,938.909,1.77,1.84,12.17,1.897,0.043,13984,1
38979,1654775328,0.9314345991561179,50.28,1021.0,480.0,12860.0,19467,938.914,1.74,1.81,11.96,1.865,0.042,13985,1
38981,1654775330,0.9346996182439218,49.3,1055.0,470.0,12859.0,19469,938.917,1.73,1.8,11.93,1.86,0.042,13987,1
